Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2733340,-,-,-,40.72,-74.01,-5,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure
2021,6,28,12,50,799,393,434,31.1,2.9000000000000004,60.95,20.45,0.09,1021
2021,6,28,12,55,744,440,326,31.1,2.9000000000000004,60.95,21.02,0.09,1021
2021,6,28,13,0,695,465,247,31.1,3,60.95,21.62,0.09,1021
2021,6,28,13,5,718,449,291,31.1,3,60.89,22.25,0.09,1020
2021,6,28,13,10,345,343,3,31.1,3,60.89,22.91,0.09,1020
2021,6,28,13,15,428,403,28,31.1,3,60.89,23.61,0.09,1020
2021,6,28,13,20,715,435,307,31.1,3,60.89,24.32,0.09,1020
2021,6,28,13,25,872,144,804,31.1,3,60.89,25.060000000000002,0.09,1020
2021,6,28,13,30,865,143,802,31.1,3,60.89,25.82,0.09,1020
2021,6,28,13,35,858,145,797,31.1,3,60.93,26.6,0.09,1020
2021,6,28,13,40,851,145,795,31,3,61.28,27.39,0.09,1020
2021,6,28,13,45,843,144,793,31,3,61.28,28.2,0.09,1020
2021,6,28,13,50,497,404,107,31,3.1,61.28,29.03,0.09,1020
2021,6,28,13,55,827,143,789,31,3.1,61.28,29.87,0.09,1020
2021,6,28,14,0,819,142,787,31,3.1,61.28,30.72,0.09,1020
2021,6,28,14,5,198,197,0,31,3.1,61.28,31.580000000000002,0.09,1020
2021,6,28,14,10,525,419,126,30.900000000000002,3.1,61.63,32.45,0.09,1020
2021,6,28,14,15,792,141,779,30.900000000000002,3.1,61.63,33.33,0.09,1020
2021,6,28,14,20,782,140,776,30.900000000000002,3.1,61.63,34.21,0.09,1020
2021,6,28,14,25,772,139,773,30.8,3.1,61.980000000000004,35.11,0.09,1020
2021,6,28,14,30,428,374,66,30.8,3.1,61.980000000000004,36.01,0.09,1020
2021,6,28,14,35,445,373,91,30.8,3.1,62.2,36.92,0.09,1020
2021,6,28,14,40,391,353,48,30.700000000000003,3.2,62.550000000000004,37.83,0.09,1020
2021,6,28,14,45,729,136,760,30.700000000000003,3.2,62.550000000000004,38.74,0.09,1020
2021,6,28,14,50,718,135,757,30.700000000000003,3.2,62.550000000000004,39.67,0.09,1020
2021,6,28,14,55,706,134,753,30.6,3.2,62.910000000000004,40.59,0.09,1020
2021,6,28,15,0,598,338,346,30.6,3.2,62.910000000000004,41.52,0.09,1020
2021,6,28,15,5,682,133,745,30.6,3.2,62.910000000000004,42.45,0.09,1020
2021,6,28,15,10,670,132,741,30.5,3.2,63.27,43.39,0.09,1020
2021,6,28,15,15,658,131,736,30.5,3.2,63.27,44.32,0.09,1020
2021,6,28,15,20,645,130,732,30.400000000000002,3.2,63.63,45.26,0.09,1020
2021,6,28,15,25,632,129,727,30.400000000000002,3.2,63.63,46.2,0.09,1020
2021,6,28,15,30,619,128,722,30.3,3.2,63.99,47.14,0.09,1020
2021,6,28,15,35,604,129,712,30.3,3.2,64.41,48.09,0.09,1020
2021,6,28,15,40,591,128,707,30.200000000000003,3.2,64.77,49.03,0.09,1020
2021,6,28,15,45,578,127,701,30.200000000000003,3.3000000000000003,64.77,49.980000000000004,0.09,1020
2021,6,28,15,50,564,125,695,30.1,3.3000000000000003,65.15,50.92,0.09,1020
2021,6,28,15,55,550,124,689,30.1,3.3000000000000003,65.15,51.870000000000005,0.09,1020
2021,6,28,16,0,536,123,683,30,3.3000000000000003,65.52,52.82,0.09,1020
2021,6,28,16,5,521,122,676,30,3.3000000000000003,65.52,53.76,0.09,1020
2021,6,28,16,10,507,120,669,29.900000000000002,3.3000000000000003,65.89,54.71,0.09,1020
2021,6,28,16,15,492,119,662,29.8,3.3000000000000003,66.27,55.660000000000004,0.09,1020
2021,6,28,16,20,478,117,655,29.8,3.3000000000000003,66.27,56.6,0.09,1020
2021,6,28,16,25,212,207,9,29.700000000000003,3.2,66.65,57.550000000000004,0.09,1020
2021,6,28,16,30,448,114,639,29.6,3.2,67.04,58.49,0.09,1020
2021,6,28,16,35,433,113,629,29.5,3.2,68.09,59.43,0.09,1020
2021,6,28,16,40,418,112,620,29.5,3.2,68.09,60.370000000000005,0.09,1020
2021,6,28,16,45,403,110,611,29.400000000000002,3.2,68.49,61.31,0.09,1020
2021,6,28,16,50,388,108,601,29.3,3.2,68.88,62.25,0.09,1020
2021,6,28,16,55,15,15,0,29.3,3.2,68.88,63.190000000000005,0.09,1020
2021,6,28,17,0,358,104,581,29.200000000000003,3.2,69.28,64.12,0.09,1020
2021,6,28,17,5,343,102,570,29.1,3.2,69.68,65.06,0.09,1020
2021,6,28,17,10,220,203,42,29,3.2,70.08,65.99,0.09,1020
2021,6,28,17,15,313,98,547,28.900000000000002,3.2,70.49,66.91,0.09,1020
2021,6,28,17,20,298,96,535,28.8,3.2,70.89,67.84,0.09,1020
2021,6,28,17,25,105,104,1,28.700000000000003,3.2,71.3,68.76,0.09,1020
2021,6,28,17,30,10,10,0,28.5,3.1,72.13,69.68,0.09,1020
2021,6,28,17,35,10,10,0,28.400000000000002,3.1,73.31,70.60000000000001,0.09,1020
2021,6,28,17,40,239,85,487,28.3,3.1,73.74,71.51,0.09,1020
2021,6,28,17,45,224,82,471,28.200000000000003,3.1,74.16,72.42,0.09,1020
2021,6,28,17,50,210,80,455,28.1,3.1,74.60000000000001,73.33,0.09,1020
2021,6,28,17,55,7,7,0,28,3.1,75.03,74.23,0.09,1020
2021,6,28,18,0,182,74,420,27.900000000000002,3.1,75.47,75.13,0.09,1020
2021,6,28,18,5,168,71,401,27.8,3.1,75.91,76.03,0.09,1020
2021,6,28,18,10,154,68,382,27.700000000000003,3,76.35000000000001,76.92,0.09,1020
2021,6,28,18,15,141,64,361,27.5,3,77.24,77.8,0.09,1020
2021,6,28,18,20,128,61,340,27.400000000000002,3,77.69,78.68,0.09,1020
2021,6,28,18,25,115,57,317,27.3,3,78.15,79.56,0.09,1020
2021,6,28,18,30,102,54,293,27.200000000000003,3,78.61,80.43,0.09,1020
2021,6,28,18,35,91,49,275,27.1,3,77.67,81.29,0.09,1020
2021,6,28,18,40,79,45,249,26.900000000000002,3,78.59,82.15,0.09,1020
2021,6,28,18,45,68,41,222,26.8,3,79.05,83,0.09,1020
2021,6,28,18,50,58,37,194,26.700000000000003,2.9000000000000004,79.51,83.85000000000001,0.09,1020
2021,6,28,18,55,48,32,165,26.6,2.9000000000000004,79.98,84.68,0.09,1020
2021,6,28,19,0,38,28,136,26.5,2.9000000000000004,80.45,85.51,0.08,1020
2021,6,28,19,5,30,23,107,26.400000000000002,2.9000000000000004,80.93,86.32000000000001,0.08,1020
2021,6,28,19,10,22,18,79,26.3,2.9000000000000004,81.48,87.12,0.08,1021
2021,6,28,19,15,16,14,54,26.200000000000003,2.9000000000000004,81.96000000000001,87.9,0.08,1021
2021,6,28,19,20,10,10,32,26.200000000000003,2.9000000000000004,81.96000000000001,88.65,0.08,1021
2021,6,28,19,25,0,0,0,26.1,2.9000000000000004,82.45,89.38,0.08,1021
2021,6,28,19,30,0,0,0,26,2.9000000000000004,82.93,90.06,0.08,1021
2021,6,28,19,35,0,0,0,25.900000000000002,2.9000000000000004,82.3,91.42,0.08,1021
2021,6,28,19,40,0,0,0,25.8,2.9000000000000004,82.79,92.21000000000001,0.08,1021
2021,6,28,19,45,0,0,0,25.8,2.9000000000000004,82.79,93,0.08,1021
2021,6,28,19,50,0,0,0,25.700000000000003,2.9000000000000004,83.28,93.77,0.08,1021
2021,6,28,19,55,0,0,0,25.6,2.9000000000000004,83.78,94.54,0.08,1021
2021,6,28,20,0,0,0,0,25.5,2.9000000000000004,84.27,95.3,0.08,1021
2021,6,28,20,5,0,0,0,25.5,2.9000000000000004,84.27,96.06,0.08,1021
2021,6,28,20,10,0,0,0,25.400000000000002,2.9000000000000004,84.77,96.8,0.08,1021
2021,6,28,20,15,0,0,0,25.400000000000002,2.9000000000000004,84.77,97.53,0.08,1021
2021,6,28,20,20,0,0,0,25.3,2.9000000000000004,85.28,98.26,0.08,1021
2021,6,28,20,25,0,0,0,25.3,2.9000000000000004,85.28,98.97,0.08,1021
2021,6,28,20,30,0,0,0,25.200000000000003,2.9000000000000004,85.78,99.68,0.08,1021
2021,6,28,20,35,0,0,0,25.200000000000003,2.9000000000000004,84.69,100.37,0.08,1021
2021,6,28,20,40,0,0,0,25.1,2.9000000000000004,85.19,101.05,0.08,1021
2021,6,28,20,45,0,0,0,25,2.9000000000000004,85.7,101.73,0.08,1021
2021,6,28,20,50,0,0,0,25,2.9000000000000004,85.7,102.39,0.08,1021
2021,6,28,20,55,0,0,0,24.900000000000002,2.9000000000000004,86.21000000000001,103.04,0.08,1021
2021,6,28,21,0,0,0,0,24.900000000000002,2.9000000000000004,86.21000000000001,103.68,0.08,1021
2021,6,28,21,5,0,0,0,24.8,2.9000000000000004,86.72,104.3,0.08,1021
2021,6,28,21,10,0,0,0,24.8,2.9000000000000004,86.72,104.92,0.08,1021
2021,6,28,21,15,0,0,0,24.700000000000003,2.9000000000000004,87.24,105.52,0.08,1021
2021,6,28,21,20,0,0,0,24.700000000000003,2.9000000000000004,87.24,106.10000000000001,0.08,1021
2021,6,28,21,25,0,0,0,24.6,2.9000000000000004,87.76,106.68,0.08,1021
2021,6,28,21,30,0,0,0,24.6,2.9000000000000004,87.76,107.24000000000001,0.08,1021
2021,6,28,21,35,0,0,0,24.5,2.9000000000000004,87.87,107.79,0.08,1022
2021,6,28,21,40,0,0,0,24.5,2.9000000000000004,87.87,108.32000000000001,0.08,1022
2021,6,28,21,45,0,0,0,24.5,2.9000000000000004,87.87,108.83,0.08,1022
2021,6,28,21,50,0,0,0,24.400000000000002,2.9000000000000004,88.4,109.34,0.08,1022
2021,6,28,21,55,0,0,0,24.400000000000002,2.9000000000000004,88.4,109.82000000000001,0.08,1022
2021,6,28,22,0,0,0,0,24.3,2.9000000000000004,88.93,110.29,0.08,1022
2021,6,28,22,5,0,0,0,24.3,2.8000000000000003,88.93,110.75,0.08,1022
2021,6,28,22,10,0,0,0,24.3,2.8000000000000003,88.93,111.19,0.08,1022
2021,6,28,22,15,0,0,0,24.200000000000003,2.8000000000000003,89.46000000000001,111.61,0.08,1022
2021,6,28,22,20,0,0,0,24.200000000000003,2.8000000000000003,89.46000000000001,112.01,0.08,1022
2021,6,28,22,25,0,0,0,24.200000000000003,2.8000000000000003,89.46000000000001,112.4,0.08,1022
2021,6,28,22,30,0,0,0,24.1,2.8000000000000003,90,112.76,0.08,1022
2021,6,28,22,35,0,0,0,24.1,2.8000000000000003,89.5,113.12,0.08,1022
2021,6,28,22,40,0,0,0,24.1,2.8000000000000003,89.5,113.45,0.08,1022
2021,6,28,22,45,0,0,0,24.1,2.8000000000000003,89.5,113.76,0.08,1022
2021,6,28,22,50,0,0,0,24,2.8000000000000003,90.04,114.06,0.08,1022
2021,6,28,22,55,0,0,0,24,2.8000000000000003,90.04,114.33,0.08,1022
2021,6,28,23,0,0,0,0,24,2.8000000000000003,90.04,114.59,0.08,1022
2021,6,28,23,5,0,0,0,23.900000000000002,2.8000000000000003,90.58,114.82000000000001,0.08,1022
2021,6,28,23,10,0,0,0,23.900000000000002,2.7,90.58,115.04,0.08,1022
2021,6,28,23,15,0,0,0,23.900000000000002,2.7,90.58,115.23,0.08,1022
2021,6,28,23,20,0,0,0,23.900000000000002,2.7,90.58,115.41,0.08,1022
2021,6,28,23,25,0,0,0,23.900000000000002,2.7,90.58,115.57000000000001,0.08,1022
2021,6,28,23,30,0,0,0,23.8,2.7,91.12,115.7,0.08,1022
2021,6,28,23,35,0,0,0,23.8,2.7,90.32000000000001,115.81,0.08,1022
2021,6,28,23,40,0,0,0,23.8,2.7,90.32000000000001,115.91,0.08,1022
2021,6,28,23,45,0,0,0,23.8,2.7,90.32000000000001,115.98,0.08,1022
2021,6,28,23,50,0,0,0,23.700000000000003,2.6,90.86,116.03,0.08,1022
2021,6,28,23,55,0,0,0,23.700000000000003,2.6,90.86,116.06,0.08,1022
2021,6,29,0,0,0,0,0,23.700000000000003,2.6,90.86,116.07000000000001,0.08,1022
2021,6,29,0,5,0,0,0,23.700000000000003,2.6,90.86,116.06,0.08,1022
2021,6,29,0,10,0,0,0,23.700000000000003,2.6,90.86,116.02,0.08,1022
2021,6,29,0,15,0,0,0,23.6,2.6,91.41,115.97,0.08,1022
2021,6,29,0,20,0,0,0,23.6,2.6,91.41,115.89,0.08,1022
2021,6,29,0,25,0,0,0,23.6,2.6,91.41,115.79,0.08,1022
2021,6,29,0,30,0,0,0,23.6,2.6,91.41,115.68,0.08,1022
2021,6,29,0,35,0,0,0,23.6,2.5,90.59,115.54,0.08,1022
2021,6,29,0,40,0,0,0,23.5,2.5,91.13,115.38,0.08,1022
2021,6,29,0,45,0,0,0,23.5,2.5,91.13,115.2,0.08,1022
2021,6,29,0,50,0,0,0,23.5,2.5,91.13,115,0.08,1022
2021,6,29,0,55,0,0,0,23.5,2.5,91.13,114.78,0.08,1022
2021,6,29,1,0,0,0,0,23.400000000000002,2.5,91.68,114.54,0.08,1022
2021,6,29,1,5,0,0,0,23.400000000000002,2.5,91.68,114.28,0.08,1022
2021,6,29,1,10,0,0,0,23.400000000000002,2.5,91.68,114,0.08,1022
2021,6,29,1,15,0,0,0,23.400000000000002,2.5,91.68,113.71000000000001,0.08,1022
2021,6,29,1,20,0,0,0,23.400000000000002,2.5,91.68,113.39,0.08,1022
2021,6,29,1,25,0,0,0,23.400000000000002,2.5,91.68,113.05,0.08,1022
2021,6,29,1,30,0,0,0,23.400000000000002,2.5,91.68,112.7,0.08,1022
2021,6,29,1,35,0,0,0,23.400000000000002,2.5,91.13,112.33,0.08,1022
2021,6,29,1,40,0,0,0,23.3,2.4000000000000004,91.68,111.94,0.08,1022
2021,6,29,1,45,0,0,0,23.3,2.4000000000000004,91.68,111.53,0.08,1022
2021,6,29,1,50,0,0,0,23.3,2.4000000000000004,91.68,111.11,0.08,1022
2021,6,29,1,55,0,0,0,23.3,2.4000000000000004,91.68,110.67,0.08,1022
2021,6,29,2,0,0,0,0,23.3,2.4000000000000004,91.68,110.21000000000001,0.08,1022
2021,6,29,2,5,0,0,0,23.3,2.4000000000000004,91.68,109.74000000000001,0.08,1022
2021,6,29,2,10,0,0,0,23.3,2.4000000000000004,91.68,109.25,0.08,1022
2021,6,29,2,15,0,0,0,23.200000000000003,2.4000000000000004,92.24,108.74000000000001,0.08,1022
2021,6,29,2,20,0,0,0,23.200000000000003,2.4000000000000004,92.24,108.22,0.08,1022
2021,6,29,2,25,0,0,0,23.200000000000003,2.4000000000000004,92.24,107.69,0.08,1022
2021,6,29,2,30,0,0,0,23.200000000000003,2.4000000000000004,92.24,107.14,0.08,1022
2021,6,29,2,35,0,0,0,23.200000000000003,2.3000000000000003,92.22,106.58,0.08,1022
2021,6,29,2,40,0,0,0,23.200000000000003,2.3000000000000003,92.22,106,0.08,1022
2021,6,29,2,45,0,0,0,23.200000000000003,2.3000000000000003,92.22,105.41,0.08,1022
2021,6,29,2,50,0,0,0,23.1,2.3000000000000003,92.78,104.81,0.08,1022
2021,6,29,2,55,0,0,0,23.1,2.3000000000000003,92.78,104.19,0.08,1022
2021,6,29,3,0,0,0,0,23.1,2.3000000000000003,92.78,103.56,0.08,1022
2021,6,29,3,5,0,0,0,23.1,2.3000000000000003,92.78,102.92,0.08,1022
2021,6,29,3,10,0,0,0,23.1,2.3000000000000003,92.78,102.27,0.08,1022
2021,6,29,3,15,0,0,0,23.1,2.3000000000000003,92.78,101.61,0.08,1022
2021,6,29,3,20,0,0,0,23.1,2.3000000000000003,92.78,100.93,0.08,1022
2021,6,29,3,25,0,0,0,23.1,2.3000000000000003,92.78,100.25,0.08,1022
2021,6,29,3,30,0,0,0,23.1,2.3000000000000003,92.78,99.55,0.08,1022
2021,6,29,3,35,0,0,0,23.1,2.2,93.05,98.84,0.08,1022
2021,6,29,3,40,0,0,0,23.1,2.2,93.05,98.13,0.08,1022
2021,6,29,3,45,0,0,0,23,2.2,93.61,97.4,0.08,1022
2021,6,29,3,50,0,0,0,23,2.2,93.61,96.67,0.08,1022
2021,6,29,3,55,0,0,0,23,2.2,93.61,95.92,0.08,1022
2021,6,29,4,0,0,0,0,23,2.2,93.61,95.17,0.08,1022
2021,6,29,4,5,0,0,0,23.1,2.2,93.05,94.41,0.08,1022
2021,6,29,4,10,0,0,0,23.1,2.2,93.05,93.64,0.08,1022
2021,6,29,4,15,0,0,0,23.200000000000003,2.2,92.49,92.86,0.08,1022
2021,6,29,4,20,0,0,0,23.200000000000003,2.2,92.49,92.07000000000001,0.08,1022
2021,6,29,4,25,0,0,0,23.3,2.2,91.94,91.28,0.08,1022
2021,6,29,4,30,0,0,0,23.3,2.2,91.94,89.94,0.08,1022
2021,6,29,4,35,0,0,0,23.400000000000002,2.2,92.28,89.24,0.08,1022
2021,6,29,4,40,12,11,48,23.400000000000002,2.2,92.28,88.52,0.08,1022
2021,6,29,4,45,18,15,74,23.5,2.2,91.73,87.76,0.08,1022
2021,6,29,4,50,24,19,103,23.5,2.2,91.73,86.97,0.08,1022
2021,6,29,4,55,32,23,133,23.6,2.3000000000000003,91.18,86.17,0.08,1022
2021,6,29,5,0,41,28,163,23.6,2.3000000000000003,91.18,85.36,0.08,1022
2021,6,29,5,5,50,32,192,23.8,2.3000000000000003,90.09,84.53,0.08,1022
2021,6,29,5,10,61,36,221,23.900000000000002,2.2,89.55,83.7,0.08,1022
2021,6,29,5,15,71,40,249,24,2.2,89.02,82.85000000000001,0.08,1022
2021,6,29,5,20,83,44,277,24.1,2.2,88.49,82,0.08,1022
2021,6,29,5,25,95,48,303,24.200000000000003,2.2,87.96000000000001,81.14,0.08,1022
2021,6,29,5,30,107,52,328,24.3,2.2,87.44,80.27,0.08,1022
2021,6,29,5,35,120,54,359,24.5,2.2,87.74,79.4,0.08,1022
2021,6,29,5,40,133,57,381,24.6,2.2,87.22,78.53,0.08,1022
2021,6,29,5,45,146,60,402,24.700000000000003,2.2,86.7,77.65,0.08,1022
2021,6,29,5,50,160,63,423,24.8,2.2,86.19,76.76,0.08,1022
2021,6,29,5,55,173,65,442,24.900000000000002,2.2,85.68,75.87,0.08,1022
2021,6,29,6,0,188,68,460,25.1,2.2,84.66,74.97,0.08,1022
2021,6,29,6,5,202,71,478,25.200000000000003,2.2,84.16,74.07000000000001,0.08,1022
2021,6,29,6,10,216,73,494,25.400000000000002,2.2,83.17,73.17,0.08,1022
2021,6,29,6,15,231,76,510,25.5,2.1,82.68,72.26,0.08,1022
2021,6,29,6,20,246,78,525,25.700000000000003,2.1,81.71000000000001,71.35000000000001,0.08,1022
2021,6,29,6,25,260,80,539,25.8,2.1,81.23,70.44,0.08,1022
2021,6,29,6,30,275,82,553,26,2.1,80.28,69.52,0.08,1022
2021,6,29,6,35,291,82,573,26.1,2.1,80.83,68.60000000000001,0.08,1022
2021,6,29,6,40,306,84,585,26.3,2.1,79.88,67.68,0.08,1022
2021,6,29,6,45,322,86,597,26.400000000000002,2.1,79.41,66.75,0.08,1022
2021,6,29,6,50,337,88,609,26.6,2,78.49,65.82000000000001,0.08,1022
2021,6,29,6,55,353,90,619,26.700000000000003,2,78.03,64.89,0.08,1022
2021,6,29,7,0,368,91,630,26.900000000000002,2,77.12,63.96,0.08,1022
2021,6,29,7,5,383,93,639,27,2,76.67,63.02,0.08,1022
2021,6,29,7,10,398,95,649,27.200000000000003,2,75.78,62.09,0.08,1022
2021,6,29,7,15,413,96,658,27.3,2,75.34,61.15,0.08,1022
2021,6,29,7,20,429,97,666,27.5,1.9000000000000001,74.47,60.21,0.08,1022
2021,6,29,7,25,444,99,675,27.700000000000003,1.9000000000000001,73.60000000000001,59.27,0.08,1022
2021,6,29,7,30,459,100,683,27.8,1.9000000000000001,73.18,58.32,0.08,1022
2021,6,29,7,35,475,100,695,28,1.9000000000000001,72.42,57.38,0.08,1022
2021,6,29,7,40,489,101,702,28.1,1.9000000000000001,72,56.44,0.08,1022
2021,6,29,7,45,504,102,709,28.3,1.9000000000000001,71.17,55.49,0.08,1022
2021,6,29,7,50,519,104,717,28.400000000000002,1.8,70.76,54.54,0.08,1022
2021,6,29,7,55,534,105,723,28.6,1.8,69.94,53.6,0.08,1022
2021,6,29,8,0,548,106,729,28.700000000000003,1.8,69.54,52.65,0.08,1022
2021,6,29,8,5,563,107,735,28.900000000000002,1.8,68.68,51.71,0.08,1021
2021,6,29,8,10,577,108,741,29.1,1.8,67.89,50.76,0.08,1021
2021,6,29,8,15,591,109,747,29.200000000000003,1.8,67.5,49.81,0.08,1021
2021,6,29,8,20,604,110,752,29.400000000000002,1.7000000000000002,66.73,48.870000000000005,0.08,1021
2021,6,29,8,25,618,111,757,29.5,1.7000000000000002,66.35,47.92,0.08,1021
2021,6,29,8,30,631,112,762,29.700000000000003,1.7000000000000002,65.59,46.980000000000004,0.08,1021
2021,6,29,8,35,645,111,769,29.8,1.7000000000000002,63.78,46.04,0.08,1021
2021,6,29,8,40,658,112,774,30,1.7000000000000002,63.050000000000004,45.1,0.08,1021
2021,6,29,8,45,671,113,778,30.1,1.7000000000000002,62.7,44.160000000000004,0.08,1021
2021,6,29,8,50,684,114,782,30.3,1.6,61.980000000000004,43.22,0.08,1021
2021,6,29,8,55,696,115,786,30.400000000000002,1.6,61.63,42.29,0.08,1021
2021,6,29,9,0,708,115,790,30.6,1.6,60.93,41.36,0.08,1021
2021,6,29,9,5,720,116,793,30.700000000000003,1.6,60.59,40.43,0.08,1021
2021,6,29,9,10,731,117,797,30.8,1.6,60.24,39.51,0.08,1021
2021,6,29,9,15,743,117,800,30.900000000000002,1.6,59.9,38.59,0.08,1021
2021,6,29,9,20,754,118,803,31,1.6,59.56,37.67,0.08,1021
2021,6,29,9,25,765,119,806,31.200000000000003,1.6,58.89,36.76,0.08,1021
2021,6,29,9,30,775,119,809,31.3,1.6,58.56,35.86,0.08,1021
2021,6,29,9,35,784,123,806,31.400000000000002,1.6,56.910000000000004,34.96,0.08,1021
2021,6,29,9,40,794,124,809,31.5,1.6,56.59,34.07,0.08,1021
2021,6,29,9,45,804,124,811,31.6,1.6,56.27,33.18,0.08,1021
2021,6,29,9,50,813,125,814,31.700000000000003,1.6,55.95,32.31,0.08,1021
2021,6,29,9,55,822,126,816,31.8,1.6,55.64,31.44,0.08,1021
2021,6,29,10,0,831,126,819,31.900000000000002,1.6,55.32,30.580000000000002,0.08,1021
2021,6,29,10,5,839,126,821,32,1.7000000000000002,55.01,29.73,0.08,1021
2021,6,29,10,10,847,127,823,32,1.7000000000000002,55.01,28.900000000000002,0.08,1021
2021,6,29,10,15,855,127,825,32.1,1.7000000000000002,54.7,28.080000000000002,0.08,1021
2021,6,29,10,20,863,128,827,32.1,1.7000000000000002,54.65,27.27,0.08,1020
2021,6,29,10,25,870,128,828,32.2,1.8,54.34,26.48,0.08,1020
2021,6,29,10,30,876,128,830,32.2,1.8,54.34,25.7,0.08,1020
2021,6,29,10,35,882,132,827,32.300000000000004,1.8,53.82,24.95,0.08,1020
2021,6,29,10,40,888,132,828,32.300000000000004,1.8,53.82,24.22,0.08,1020
2021,6,29,10,45,893,132,830,32.4,1.9000000000000001,53.51,23.51,0.08,1020
2021,6,29,10,50,899,133,831,32.4,1.9000000000000001,53.51,22.82,0.08,1020
2021,6,29,10,55,904,133,832,32.4,1.9000000000000001,53.51,22.17,0.08,1020
2021,6,29,11,0,908,133,833,32.5,1.9000000000000001,53.21,21.54,0.08,1020
2021,6,29,11,5,913,133,834,32.5,2,53.21,20.95,0.08,1020
2021,6,29,11,10,917,134,835,32.5,2,53.21,20.39,0.08,1020
2021,6,29,11,15,920,134,836,32.6,2,52.92,19.88,0.08,1020
2021,6,29,11,20,923,134,837,32.6,2,52.92,19.400000000000002,0.08,1020
2021,6,29,11,25,926,134,837,32.6,2.1,52.92,18.98,0.08,1020
2021,6,29,11,30,929,134,838,32.6,2.1,52.92,18.6,0.08,1020
2021,6,29,11,35,929,139,831,32.7,2.1,53.1,18.28,0.08,1020
2021,6,29,11,40,930,139,832,32.7,2.2,53.1,18.01,0.08,1020
2021,6,29,11,45,931,139,831,32.7,2.2,53.1,17.8,0.08,1020
2021,6,29,11,50,932,139,831,32.7,2.2,53.1,17.650000000000002,0.08,1020
2021,6,29,11,55,932,139,832,32.800000000000004,2.3000000000000003,52.81,17.56,0.08,1020
2021,6,29,12,0,932,139,832,32.800000000000004,2.3000000000000003,52.81,17.53,0.08,1020
2021,6,29,12,5,932,139,832,32.800000000000004,2.3000000000000003,52.81,17.57,0.08,1020
2021,6,29,12,10,931,139,831,32.800000000000004,2.3000000000000003,52.75,17.67,0.08,1019
2021,6,29,12,15,931,139,831,32.800000000000004,2.4000000000000004,52.75,17.830000000000002,0.08,1019
2021,6,29,12,20,929,139,831,32.800000000000004,2.4000000000000004,52.75,18.05,0.08,1019
2021,6,29,12,25,927,139,831,32.800000000000004,2.4000000000000004,52.75,18.330000000000002,0.08,1019
2021,6,29,12,30,925,139,830,32.800000000000004,2.4000000000000004,52.75,18.66,0.08,1019
2021,6,29,12,35,917,154,807,32.800000000000004,2.5,53.39,19.04,0.08,1019
2021,6,29,12,40,914,154,807,32.800000000000004,2.5,53.39,19.48,0.08,1019
2021,6,29,12,45,911,153,806,32.800000000000004,2.5,53.39,19.96,0.08,1019
2021,6,29,12,50,906,153,804,32.800000000000004,2.5,53.39,20.48,0.08,1019
2021,6,29,12,55,902,153,803,32.800000000000004,2.5,53.39,21.04,0.08,1019
2021,6,29,13,0,898,153,802,32.800000000000004,2.6,53.39,21.64,0.08,1019
2021,6,29,13,5,893,152,801,32.800000000000004,2.6,53.39,22.27,0.08,1019
2021,6,29,13,10,888,152,800,32.800000000000004,2.6,53.39,22.93,0.08,1019
2021,6,29,13,15,883,152,798,32.800000000000004,2.6,53.39,23.62,0.08,1019
2021,6,29,13,20,877,151,797,32.800000000000004,2.6,53.39,24.34,0.08,1019
2021,6,29,13,25,871,151,795,32.7,2.7,53.69,25.07,0.08,1019
2021,6,29,13,30,865,150,793,32.7,2.7,53.69,25.830000000000002,0.08,1019
2021,6,29,13,35,820,306,575,32.7,2.7,54.19,26.61,0.08,1019
2021,6,29,13,40,849,154,782,32.7,2.7,54.19,27.400000000000002,0.08,1019
2021,6,29,13,45,841,154,779,32.7,2.7,54.19,28.21,0.08,1019
2021,6,29,13,50,365,358,9,32.6,2.7,54.5,29.03,0.08,1019
2021,6,29,13,55,825,153,775,32.6,2.7,54.5,29.87,0.08,1019
2021,6,29,14,0,519,419,116,32.6,2.8000000000000003,54.5,30.72,0.08,1019
