,ghi,dni,dhi,IR(h),relative_humidity,pressure,temperature,wind_direction,wind_speed
2021-06-06 06:00:00+00:00,0.0,0.0,0.0,305.75,18.2,80090.0,21.76,314.0,3.38
2021-06-06 06:15:00+00:00,0.0,0.0,0.0,304.5,18.875,80097.5,21.3775,314.0,3.3274999999999997
2021-06-06 06:30:00+00:00,0.0,0.0,0.0,303.25,19.549999999999997,80105.0,20.995,314.0,3.275
2021-06-06 06:45:00+00:00,0.0,0.0,0.0,302.0,20.224999999999998,80112.5,20.6125,314.0,3.2224999999999997
2021-06-06 07:00:00+00:00,0.0,0.0,0.0,300.75,20.9,80120.0,20.23,314.0,3.17
2021-06-06 07:15:00+00:00,0.0,0.0,0.0,300.2625,21.4625,80115.0,19.895,314.25,3.135
2021-06-06 07:30:00+00:00,0.0,0.0,0.0,299.775,22.025,80110.0,19.560000000000002,314.5,3.0999999999999996
2021-06-06 07:45:00+00:00,0.0,0.0,0.0,299.2875,22.5875,80105.0,19.225,314.75,3.065
2021-06-06 08:00:00+00:00,0.0,0.0,0.0,298.8,23.15,80100.0,18.89,315.0,3.03
2021-06-06 08:15:00+00:00,0.0,0.0,0.0,298.3625,23.549999999999997,80107.5,18.5875,313.0,3.03
2021-06-06 08:30:00+00:00,0.0,0.0,0.0,297.925,23.95,80115.0,18.285,311.0,3.03
2021-06-06 08:45:00+00:00,0.0,0.0,0.0,297.4875,24.35,80122.5,17.9825,309.0,3.03
2021-06-06 09:00:00+00:00,0.0,0.0,0.0,297.05,24.75,80130.0,17.68,307.0,3.03
2021-06-06 09:15:00+00:00,0.0,0.0,0.0,296.5625,25.224999999999998,80135.0,17.4175,303.75,3.015
2021-06-06 09:30:00+00:00,0.0,0.0,0.0,296.07500000000005,25.7,80140.0,17.155,300.5,3.0
2021-06-06 09:45:00+00:00,0.0,0.0,0.0,295.58750000000003,26.174999999999997,80145.0,16.8925,297.25,2.9850000000000003
2021-06-06 10:00:00+00:00,0.0,0.0,0.0,295.1,26.65,80150.0,16.63,294.0,2.97
2021-06-06 10:15:00+00:00,0.0,0.0,0.0,294.425,27.125,80165.0,16.4,291.75,2.97
2021-06-06 10:30:00+00:00,0.0,0.0,0.0,293.75,27.6,80180.0,16.17,289.5,2.97
2021-06-06 10:45:00+00:00,0.0,0.0,0.0,293.075,28.075,80195.0,15.940000000000001,287.25,2.97
2021-06-06 11:00:00+00:00,0.0,0.0,0.0,292.4,28.55,80210.0,15.71,285.0,2.97
2021-06-06 11:15:00+00:00,7.425000000000001,0.0,7.425000000000001,291.9625,29.0875,80220.0,15.547500000000001,284.25,3.0025000000000004
2021-06-06 11:30:00+00:00,14.850000000000001,0.0,14.850000000000001,291.525,29.625,80230.0,15.385000000000002,283.5,3.035
2021-06-06 11:45:00+00:00,22.275000000000002,0.0,22.275000000000002,291.0875,30.1625,80240.0,15.2225,282.75,3.0675
2021-06-06 12:00:00+00:00,29.7,0.0,29.7,290.65,30.7,80250.0,15.06,282.0,3.1
2021-06-06 12:15:00+00:00,89.5,243.11250000000004,37.8375,290.84999999999997,30.475,80267.5,15.2925,283.0,3.015
2021-06-06 12:30:00+00:00,149.29999999999998,486.2250000000001,45.974999999999994,291.04999999999995,30.25,80285.0,15.525,284.0,2.9299999999999997
2021-06-06 12:45:00+00:00,209.09999999999997,729.3375000000001,54.1125,291.25,30.025,80302.5,15.7575,285.0,2.8449999999999998
2021-06-06 13:00:00+00:00,268.9,972.45,62.25,291.45,29.8,80320.0,15.99,286.0,2.76
2021-06-06 13:15:00+00:00,322.325,975.9175,66.625,292.6625,28.4625,80330.0,17.0875,287.0,2.8449999999999998
2021-06-06 13:30:00+00:00,375.75,979.385,71.0,293.875,27.125,80340.0,18.185,288.0,2.9299999999999997
2021-06-06 13:45:00+00:00,429.17500000000007,982.8525000000001,75.375,295.0875,25.7875,80350.0,19.2825,289.0,3.015
2021-06-06 14:00:00+00:00,482.6,986.32,79.75,296.3,24.45,80360.0,20.38,290.0,3.1
2021-06-06 14:15:00+00:00,532.8875,989.9125,82.75,298.275,23.55,80357.5,21.14,293.25,3.36
2021-06-06 14:30:00+00:00,583.175,993.5050000000001,85.75,300.25,22.65,80355.0,21.9,296.5,3.62
2021-06-06 14:45:00+00:00,633.4625,997.0975000000001,88.75,302.22499999999997,21.75,80352.5,22.66,299.75,3.88
2021-06-06 15:00:00+00:00,683.75,1000.69,91.75,304.2,20.85,80350.0,23.42,303.0,4.14
2021-06-06 15:15:00+00:00,725.7125,1001.125,93.8875,306.2375,19.900000000000002,80352.5,23.985,305.25,4.02
2021-06-06 15:30:00+00:00,767.675,1001.56,96.025,308.275,18.950000000000003,80355.0,24.55,307.5,3.9
2021-06-06 15:45:00+00:00,809.6375,1001.995,98.1625,310.3125,18.0,80357.5,25.115000000000002,309.75,3.7800000000000002
2021-06-06 16:00:00+00:00,851.6,1002.43,100.3,312.35,17.05,80360.0,25.68,312.0,3.66
2021-06-06 16:15:00+00:00,881.675,1000.23,101.75,314.625,16.5125,80362.5,26.1125,311.25,3.4000000000000004
2021-06-06 16:30:00+00:00,911.75,998.03,103.19999999999999,316.9,15.975000000000001,80365.0,26.545,310.5,3.14
2021-06-06 16:45:00+00:00,941.825,995.8299999999999,104.64999999999999,319.175,15.4375,80367.5,26.9775,309.75,2.88
2021-06-06 17:00:00+00:00,971.9,993.63,106.1,321.45,14.9,80370.0,27.41,309.0,2.62
2021-06-06 17:15:00+00:00,988.0375,989.6275,106.77499999999999,323.475,14.5375,80365.0,27.7375,301.75,2.4475000000000002
2021-06-06 17:30:00+00:00,1004.175,985.625,107.44999999999999,325.5,14.175,80360.0,28.064999999999998,294.5,2.275
2021-06-06 17:45:00+00:00,1020.3125,981.6225,108.125,327.525,13.8125,80355.0,28.3925,287.25,2.1025
2021-06-06 18:00:00+00:00,1036.45,977.62,108.8,329.55,13.45,80350.0,28.72,280.0,1.93
2021-06-06 18:15:00+00:00,1036.8375,971.0925,108.7375,330.8125,13.225,80340.0,28.9275,266.5,1.845
2021-06-06 18:30:00+00:00,1037.225,964.565,108.675,332.07500000000005,13.0,80330.0,29.134999999999998,253.0,1.76
2021-06-06 18:45:00+00:00,1037.6125,958.0375,108.6125,333.33750000000003,12.775,80320.0,29.3425,239.5,1.675
2021-06-06 19:00:00+00:00,1038.0,951.51,108.55,334.6,12.55,80310.0,29.55,226.0,1.59
2021-06-06 19:15:00+00:00,1023.0875,942.7225,107.625,335.0375,12.262500000000001,80295.0,29.8575,226.0,1.935
2021-06-06 19:30:00+00:00,1008.1750000000001,933.935,106.69999999999999,335.475,11.975000000000001,80280.0,30.165,226.0,2.2800000000000002
2021-06-06 19:45:00+00:00,993.2625,925.1475,105.77499999999999,335.9125,11.6875,80265.0,30.4725,226.0,2.625
2021-06-06 20:00:00+00:00,978.35,916.36,104.85,336.35,11.4,80250.0,30.78,226.0,2.97
2021-06-06 20:15:00+00:00,945.0875,892.9575,109.01249999999999,336.7875,11.125,80232.5,31.02,228.0,3.3125
2021-06-06 20:30:00+00:00,911.825,869.5550000000001,113.175,337.225,10.850000000000001,80215.0,31.259999999999998,230.0,3.6550000000000002
2021-06-06 20:45:00+00:00,878.5625,846.1525,117.3375,337.6625,10.575000000000001,80197.5,31.5,232.0,3.9975
2021-06-06 21:00:00+00:00,845.3,822.75,121.5,338.1,10.3,80180.0,31.74,234.0,4.34
2021-06-06 21:15:00+00:00,806.65,812.5575,114.9625,338.05,10.225000000000001,80170.0,31.8275,235.75,4.6175
2021-06-06 21:30:00+00:00,768.0,802.365,108.425,338.0,10.15,80160.0,31.915,237.5,4.895
2021-06-06 21:45:00+00:00,729.35,792.1725,101.88749999999999,337.95,10.075000000000001,80150.0,32.002500000000005,239.25,5.1725
2021-06-06 22:00:00+00:00,690.7,781.98,95.35,337.9,10.0,80140.0,32.09,241.0,5.45
2021-06-06 22:15:00+00:00,635.525,734.7675,99.13749999999999,336.9375,9.975,80135.0,32.045,242.75,5.605
2021-06-06 22:30:00+00:00,580.35,687.5550000000001,102.925,335.975,9.95,80130.0,32.0,244.5,5.76
2021-06-06 22:45:00+00:00,525.175,640.3425,106.7125,335.0125,9.925,80125.0,31.955000000000002,246.25,5.915
2021-06-06 23:00:00+00:00,470.0,593.13,110.5,334.05,9.9,80120.0,31.91,248.0,6.07
2021-06-06 23:15:00+00:00,422.4125,571.1175,99.0,334.9625,10.0875,80117.5,31.7325,248.75,6.035
2021-06-06 23:30:00+00:00,374.825,549.105,87.5,335.875,10.275,80115.0,31.555,249.5,6.0
2021-06-06 23:45:00+00:00,327.23749999999995,527.0925,76.0,336.7875,10.4625,80112.5,31.377499999999998,250.25,5.965
2021-06-07 00:00:00+00:00,279.65,505.08,64.5,337.7,10.65,80110.0,31.2,251.0,5.93
2021-06-07 00:15:00+00:00,230.77499999999998,433.03,56.9,336.8625,10.925,80115.0,30.9975,251.5,5.74
2021-06-07 00:30:00+00:00,181.89999999999998,360.98,49.3,336.02500000000003,11.2,80120.0,30.795,252.0,5.55
2021-06-07 00:45:00+00:00,133.025,288.93,41.7,335.1875,11.475,80125.0,30.5925,252.5,5.359999999999999
2021-06-07 01:00:00+00:00,84.15,216.88,34.1,334.35,11.75,80130.0,30.39,253.0,5.17
2021-06-07 01:15:00+00:00,63.325,162.66,25.7875,334.125,12.075,80135.0,30.1175,251.25,4.62
2021-06-07 01:30:00+00:00,42.5,108.44000000000001,17.475,333.9,12.4,80140.0,29.845,249.5,4.07
2021-06-07 01:45:00+00:00,21.674999999999997,54.22000000000003,9.162500000000001,333.675,12.725000000000001,80145.0,29.5725,247.75,3.5200000000000005
2021-06-07 02:00:00+00:00,0.85,0.0,0.85,333.45,13.05,80150.0,29.3,246.0,2.97
2021-06-07 02:15:00+00:00,0.6375,0.0,0.6375,331.6125,13.262500000000001,80160.0,28.9325,230.5,2.71
2021-06-07 02:30:00+00:00,0.42499999999999993,0.0,0.42499999999999993,329.775,13.475000000000001,80170.0,28.564999999999998,215.0,2.45
2021-06-07 02:45:00+00:00,0.2124999999999999,0.0,0.2124999999999999,327.9375,13.6875,80180.0,28.197499999999998,199.5,2.19
2021-06-07 03:00:00+00:00,0.0,0.0,0.0,326.1,13.9,80190.0,27.83,184.0,1.93
2021-06-07 03:15:00+00:00,0.0,0.0,0.0,325.32500000000005,14.25,80202.5,27.435,181.75,2.0175
2021-06-07 03:30:00+00:00,0.0,0.0,0.0,324.55,14.600000000000001,80215.0,27.04,179.5,2.105
2021-06-07 03:45:00+00:00,0.0,0.0,0.0,323.775,14.950000000000001,80227.5,26.645,177.25,2.1925
2021-06-07 04:00:00+00:00,0.0,0.0,0.0,323.0,15.3,80240.0,26.25,175.0,2.28
2021-06-07 04:15:00+00:00,0.0,0.0,0.0,323.2375,15.850000000000001,80250.0,25.855,177.5,2.2274999999999996
2021-06-07 04:30:00+00:00,0.0,0.0,0.0,323.475,16.4,80260.0,25.46,180.0,2.175
2021-06-07 04:45:00+00:00,0.0,0.0,0.0,323.7125,16.95,80270.0,25.065,182.5,2.1224999999999996
2021-06-07 05:00:00+00:00,0.0,0.0,0.0,323.95,17.5,80280.0,24.67,185.0,2.07
2021-06-07 05:15:00+00:00,0.0,0.0,0.0,321.775,18.1125,80272.5,24.2325,191.25,2.0524999999999998
2021-06-07 05:30:00+00:00,0.0,0.0,0.0,319.6,18.725,80265.0,23.795,197.5,2.035
2021-06-07 05:45:00+00:00,0.0,0.0,0.0,317.425,19.3375,80257.5,23.3575,203.75,2.0175
2021-06-07 06:00:00+00:00,0.0,0.0,0.0,315.25,19.95,80250.0,22.92,210.0,2.0
2021-06-07 06:15:00+00:00,0.0,0.0,0.0,313.2125,20.25,80237.5,22.492500000000003,220.75,1.965
2021-06-07 06:30:00+00:00,0.0,0.0,0.0,311.175,20.549999999999997,80225.0,22.065,231.5,1.9300000000000002
2021-06-07 06:45:00+00:00,0.0,0.0,0.0,309.13750000000005,20.849999999999998,80212.5,21.637500000000003,242.25,1.895
2021-06-07 07:00:00+00:00,0.0,0.0,0.0,307.1,21.15,80200.0,21.21,253.0,1.86
2021-06-07 07:15:00+00:00,0.0,0.0,0.0,306.0375,21.7125,80197.5,20.872500000000002,259.25,2.015
2021-06-07 07:30:00+00:00,0.0,0.0,0.0,304.975,22.275,80195.0,20.535,265.5,2.17
2021-06-07 07:45:00+00:00,0.0,0.0,0.0,303.9125,22.8375,80192.5,20.197499999999998,271.75,2.325
2021-06-07 08:00:00+00:00,0.0,0.0,0.0,302.85,23.4,80190.0,19.86,278.0,2.48
2021-06-07 08:15:00+00:00,0.0,0.0,0.0,302.375,23.8125,80202.5,19.6225,281.25,2.5675
2021-06-07 08:30:00+00:00,0.0,0.0,0.0,301.9,24.225,80215.0,19.385,284.5,2.6550000000000002
2021-06-07 08:45:00+00:00,0.0,0.0,0.0,301.425,24.6375,80227.5,19.1475,287.75,2.7425
2021-06-07 09:00:00+00:00,0.0,0.0,0.0,300.95,25.05,80240.0,18.91,291.0,2.83
2021-06-07 09:15:00+00:00,0.0,0.0,0.0,300.85,25.4875,80250.0,18.6375,292.75,2.8125
2021-06-07 09:30:00+00:00,0.0,0.0,0.0,300.75,25.925,80260.0,18.365000000000002,294.5,2.795
2021-06-07 09:45:00+00:00,0.0,0.0,0.0,300.65,26.3625,80270.0,18.0925,296.25,2.7775
2021-06-07 10:00:00+00:00,0.0,0.0,0.0,300.55,26.8,80280.0,17.82,298.0,2.76
2021-06-07 10:15:00+00:00,0.0,0.0,0.0,300.1625,27.5875,80295.0,17.4825,311.75,2.5
2021-06-07 10:30:00+00:00,0.0,0.0,0.0,299.775,28.375,80310.0,17.145,325.5,2.2399999999999998
2021-06-07 10:45:00+00:00,0.0,0.0,0.0,299.3875,29.1625,80325.0,16.807499999999997,339.25,1.98
2021-06-07 11:00:00+00:00,0.0,0.0,0.0,299.0,29.95,80340.0,16.47,353.0,1.72
2021-06-07 11:15:00+00:00,9.2,0.0,9.2,298.4125,33.75,80360.0,16.3125,281.0,2.325
2021-06-07 11:30:00+00:00,18.4,0.0,18.4,297.825,37.55,80380.0,16.155,209.0,2.9299999999999997
2021-06-07 11:45:00+00:00,27.599999999999998,0.0,27.599999999999998,297.23749999999995,41.349999999999994,80400.0,15.997499999999999,137.0,3.535
2021-06-07 12:00:00+00:00,36.8,0.0,36.8,296.65,45.15,80420.0,15.84,65.0,4.14
2021-06-07 12:15:00+00:00,77.4375,120.3925,51.8125,306.86249999999995,51.387499999999996,80442.5,15.8675,66.5,4.3625
2021-06-07 12:30:00+00:00,118.075,240.785,66.82499999999999,317.075,57.625,80465.0,15.895,68.0,4.585
2021-06-07 12:45:00+00:00,158.7125,361.17749999999995,81.8375,327.2875,63.8625,80487.5,15.9225,69.5,4.8075
2021-06-07 13:00:00+00:00,199.35,481.57,96.85,337.5,70.1,80510.0,15.95,71.0,5.03
2021-06-07 13:15:00+00:00,258.85,554.005,103.175,337.7,71.425,80525.0,16.275,72.75,4.9625
2021-06-07 13:30:00+00:00,318.35,626.4399999999999,109.5,337.9,72.75,80540.0,16.6,74.5,4.895
2021-06-07 13:45:00+00:00,377.85,698.875,115.825,338.1,74.075,80555.0,16.925,76.25,4.8275
2021-06-07 14:00:00+00:00,437.35,771.31,122.15,338.3,75.4,80570.0,17.25,78.0,4.76
2021-06-07 14:15:00+00:00,493.3,815.2249999999999,116.8125,334.9125,71.9,80575.0,17.8425,80.75,4.5525
2021-06-07 14:30:00+00:00,549.25,859.14,111.475,331.52500000000003,68.4,80580.0,18.435000000000002,83.5,4.345
2021-06-07 14:45:00+00:00,605.2,903.0550000000001,106.1375,328.1375,64.9,80585.0,19.0275,86.25,4.1375
2021-06-07 15:00:00+00:00,661.15,946.97,100.8,324.75,61.4,80590.0,19.62,89.0,3.93
2021-06-07 15:15:00+00:00,706.4125,958.6775,99.9125,325.275,58.6,80595.0,20.2575,93.75,3.7225
2021-06-07 15:30:00+00:00,751.675,970.385,99.02499999999999,325.8,55.8,80600.0,20.895000000000003,98.5,3.515
2021-06-07 15:45:00+00:00,796.9375,982.0925,98.1375,326.325,53.0,80605.0,21.532500000000002,103.25,3.3075
2021-06-07 16:00:00+00:00,842.2,993.8,97.25,326.85,50.2,80610.0,22.17,108.0,3.1
2021-06-07 16:15:00+00:00,870.7625,987.4775,101.0375,327.4375,47.225,80605.0,22.767500000000002,114.5,2.9275
2021-06-07 16:30:00+00:00,899.325,981.155,104.825,328.025,44.25,80600.0,23.365000000000002,121.0,2.755
2021-06-07 16:45:00+00:00,927.8875,974.8325,108.61250000000001,328.6125,41.275,80595.0,23.9625,127.5,2.5825
2021-06-07 17:00:00+00:00,956.45,968.51,112.4,329.2,38.3,80590.0,24.56,134.0,2.41
2021-06-07 17:15:00+00:00,970.9875000000001,964.6025,111.85000000000001,331.8625,36.012499999999996,80582.5,25.099999999999998,142.75,2.255
2021-06-07 17:30:00+00:00,985.5250000000001,960.6949999999999,111.30000000000001,334.525,33.724999999999994,80575.0,25.64,151.5,2.1
2021-06-07 17:45:00+00:00,1000.0625,956.7875,110.75,337.1875,31.4375,80567.5,26.18,160.25,1.945
2021-06-07 18:00:00+00:00,1014.6,952.88,110.2,339.85,29.15,80560.0,26.72,169.0,1.79
2021-06-07 18:15:00+00:00,1012.35,937.635,116.16250000000001,341.6875,29.1875,80572.5,26.9225,165.0,2.05
2021-06-07 18:30:00+00:00,1010.1,922.39,122.125,343.525,29.225,80585.0,27.125,161.0,2.31
2021-06-07 18:45:00+00:00,1007.85,907.145,128.0875,345.3625,29.2625,80597.5,27.3275,157.0,2.5700000000000003
2021-06-07 19:00:00+00:00,1005.6,891.9,134.05,347.2,29.3,80610.0,27.53,153.0,2.83
2021-06-07 19:15:00+00:00,977.1625,856.1575,144.925,348.5,27.725,80587.5,27.9475,158.75,2.865
2021-06-07 19:30:00+00:00,948.725,820.415,155.8,349.79999999999995,26.15,80565.0,28.365000000000002,164.5,2.9000000000000004
2021-06-07 19:45:00+00:00,920.2875,784.6725,166.675,351.09999999999997,24.575,80542.5,28.7825,170.25,2.935
2021-06-07 20:00:00+00:00,891.85,748.93,177.55,352.4,23.0,80520.0,29.2,176.0,2.97
2021-06-07 20:15:00+00:00,871.6125,747.48,172.3125,355.59999999999997,21.7625,80507.5,29.5475,180.75,3.1075
2021-06-07 20:30:00+00:00,851.375,746.03,167.075,358.79999999999995,20.525,80495.0,29.895,185.5,3.245
2021-06-07 20:45:00+00:00,831.1375,744.5799999999999,161.8375,362.0,19.2875,80482.5,30.2425,190.25,3.3825000000000003
2021-06-07 21:00:00+00:00,810.9,743.13,156.6,365.2,18.05,80470.0,30.59,195.0,3.52
2021-06-07 21:15:00+00:00,767.1,723.79,149.5,363.7875,17.3,80452.5,30.8375,199.0,3.6225
2021-06-07 21:30:00+00:00,723.3,704.45,142.39999999999998,362.375,16.55,80435.0,31.085,203.0,3.725
2021-06-07 21:45:00+00:00,679.5,685.11,135.29999999999998,360.9625,15.8,80417.5,31.3325,207.0,3.8275
2021-06-07 22:00:00+00:00,635.7,665.77,128.2,359.55,15.05,80400.0,31.58,211.0,3.93
2021-06-07 22:15:00+00:00,592.4250000000001,642.575,124.81249999999999,358.35,14.537500000000001,80385.0,31.6775,214.25,4.0
2021-06-07 22:30:00+00:00,549.1500000000001,619.38,121.425,357.15,14.025,80370.0,31.775,217.5,4.07
2021-06-07 22:45:00+00:00,505.875,596.185,118.0375,355.95,13.5125,80355.0,31.8725,220.75,4.14
2021-06-07 23:00:00+00:00,462.6,572.99,114.65,354.75,13.0,80340.0,31.97,224.0,4.21
2021-06-07 23:15:00+00:00,412.4125,533.4825,107.125,353.5875,12.65,80332.5,31.9775,226.0,4.26
2021-06-07 23:30:00+00:00,362.225,493.975,99.6,352.425,12.3,80325.0,31.985,228.0,4.3100000000000005
2021-06-07 23:45:00+00:00,312.0375,454.4675,92.075,351.26250000000005,11.95,80317.5,31.9925,230.0,4.36
2021-06-08 00:00:00+00:00,261.85,414.96,84.55,350.1,11.6,80310.0,32.0,232.0,4.41
2021-06-08 00:15:00+00:00,215.96250000000003,355.465,72.7125,349.40000000000003,11.55,80310.0,31.7625,234.0,4.48
2021-06-08 00:30:00+00:00,170.07500000000002,295.96999999999997,60.875,348.70000000000005,11.5,80310.0,31.525000000000002,236.0,4.550000000000001
2021-06-08 00:45:00+00:00,124.18750000000003,236.47499999999997,49.0375,348.0,11.45,80310.0,31.2875,238.0,4.62
2021-06-08 01:00:00+00:00,78.3,176.98,37.2,347.3,11.4,80310.0,31.05,240.0,4.69
2021-06-08 01:15:00+00:00,58.912499999999994,132.73499999999999,28.087500000000002,348.1,11.5875,80317.5,30.7775,236.5,4.1375
2021-06-08 01:30:00+00:00,39.525,88.49,18.975,348.9,11.775,80325.0,30.505000000000003,233.0,3.585
2021-06-08 01:45:00+00:00,20.137499999999996,44.245000000000005,9.8625,349.7,11.9625,80332.5,30.2325,229.5,3.0324999999999998
2021-06-08 02:00:00+00:00,0.75,0.0,0.75,350.5,12.15,80340.0,29.96,226.0,2.48
2021-06-08 02:15:00+00:00,0.5625,0.0,0.5625,351.4625,12.35,80350.0,29.700000000000003,217.0,2.395
2021-06-08 02:30:00+00:00,0.375,0.0,0.375,352.425,12.55,80360.0,29.44,208.0,2.31
2021-06-08 02:45:00+00:00,0.1875,0.0,0.1875,353.38750000000005,12.75,80370.0,29.18,199.0,2.225
2021-06-08 03:00:00+00:00,0.0,0.0,0.0,354.35,12.95,80380.0,28.92,190.0,2.14
2021-06-08 03:15:00+00:00,0.0,0.0,0.0,351.20000000000005,13.587499999999999,80400.0,28.497500000000002,186.25,2.2775
2021-06-08 03:30:00+00:00,0.0,0.0,0.0,348.05,14.225,80420.0,28.075000000000003,182.5,2.415
2021-06-08 03:45:00+00:00,0.0,0.0,0.0,344.9,14.8625,80440.0,27.6525,178.75,2.5525
2021-06-08 04:00:00+00:00,0.0,0.0,0.0,341.75,15.5,80460.0,27.23,175.0,2.69
2021-06-08 04:15:00+00:00,0.0,0.0,0.0,337.0625,16.7625,80472.5,26.7375,169.75,2.81
2021-06-08 04:30:00+00:00,0.0,0.0,0.0,332.375,18.025,80485.0,26.245,164.5,2.93
2021-06-08 04:45:00+00:00,0.0,0.0,0.0,327.6875,19.2875,80497.5,25.7525,159.25,3.05
2021-06-08 05:00:00+00:00,0.0,0.0,0.0,323.0,20.55,80510.0,25.26,154.0,3.17
2021-06-08 05:15:00+00:00,0.0,0.0,0.0,321.5,21.9625,80512.5,24.8125,154.75,3.4124999999999996
2021-06-08 05:30:00+00:00,0.0,0.0,0.0,320.0,23.375,80515.0,24.365000000000002,155.5,3.655
2021-06-08 05:45:00+00:00,0.0,0.0,0.0,318.5,24.7875,80517.5,23.9175,156.25,3.8975
2021-06-08 06:00:00+00:00,0.0,0.0,0.0,317.0,26.2,80520.0,23.47,157.0,4.14
2021-06-08 06:15:00+00:00,0.0,0.0,0.0,314.9125,29.3375,80517.5,22.91,148.0,4.26
2021-06-08 06:30:00+00:00,0.0,0.0,0.0,312.825,32.475,80515.0,22.35,139.0,4.38
2021-06-08 06:45:00+00:00,0.0,0.0,0.0,310.73749999999995,35.6125,80512.5,21.79,130.0,4.5
2021-06-08 07:00:00+00:00,0.0,0.0,0.0,308.65,38.75,80510.0,21.23,121.0,4.62
2021-06-08 07:15:00+00:00,0.0,0.0,0.0,308.4625,42.375,80510.0,20.91,122.5,4.4825
2021-06-08 07:30:00+00:00,0.0,0.0,0.0,308.275,46.0,80510.0,20.59,124.0,4.345000000000001
2021-06-08 07:45:00+00:00,0.0,0.0,0.0,308.0875,49.625,80510.0,20.27,125.5,4.2075000000000005
2021-06-08 08:00:00+00:00,0.0,0.0,0.0,307.9,53.25,80510.0,19.95,127.0,4.07
2021-06-08 08:15:00+00:00,0.0,0.0,0.0,307.17499999999995,55.7875,80510.0,19.665,126.25,3.6900000000000004
2021-06-08 08:30:00+00:00,0.0,0.0,0.0,306.45,58.325,80510.0,19.38,125.5,3.31
2021-06-08 08:45:00+00:00,0.0,0.0,0.0,305.725,60.8625,80510.0,19.095,124.75,2.9299999999999997
2021-06-08 09:00:00+00:00,0.0,0.0,0.0,305.0,63.4,80510.0,18.81,124.0,2.55
2021-06-08 09:15:00+00:00,0.0,0.0,0.0,304.025,65.75,80517.5,18.49,109.75,2.3274999999999997
2021-06-08 09:30:00+00:00,0.0,0.0,0.0,303.05,68.1,80525.0,18.17,95.5,2.105
2021-06-08 09:45:00+00:00,0.0,0.0,0.0,302.07500000000005,70.45,80532.5,17.85,81.25,1.8824999999999998
2021-06-08 10:00:00+00:00,0.0,0.0,0.0,301.1,72.8,80540.0,17.53,67.0,1.66
2021-06-08 10:15:00+00:00,0.0,0.0,0.0,300.375,74.1,80537.5,17.295,58.75,1.815
2021-06-08 10:30:00+00:00,0.0,0.0,0.0,299.65,75.4,80535.0,17.060000000000002,50.5,1.9699999999999998
2021-06-08 10:45:00+00:00,0.0,0.0,0.0,298.925,76.7,80532.5,16.825,42.25,2.125
2021-06-08 11:00:00+00:00,0.0,0.0,0.0,298.2,78.0,80530.0,16.59,34.0,2.28
2021-06-08 11:15:00+00:00,8.4125,0.0,8.4125,297.775,80.125,80540.0,16.36,31.5,2.3125
2021-06-08 11:30:00+00:00,16.825,0.0,16.825,297.34999999999997,82.25,80550.0,16.13,29.0,2.3449999999999998
2021-06-08 11:45:00+00:00,25.237499999999997,0.0,25.237499999999997,296.925,84.375,80560.0,15.9,26.5,2.3775
2021-06-08 12:00:00+00:00,33.65,0.0,33.65,296.5,86.5,80570.0,15.67,24.0,2.41
2021-06-08 12:15:00+00:00,92.075,237.1425,41.5375,296.35,86.5125,80577.5,15.82,22.75,2.2725
2021-06-08 12:30:00+00:00,150.5,474.285,49.425,296.2,86.525,80585.0,15.969999999999999,21.5,2.1350000000000002
2021-06-08 12:45:00+00:00,208.92500000000004,711.4275,57.3125,296.04999999999995,86.5375,80592.5,16.12,20.25,1.9975
2021-06-08 13:00:00+00:00,267.35,948.57,65.2,295.9,86.55,80600.0,16.27,19.0,1.86
2021-06-08 13:15:00+00:00,321.55,956.9925000000001,69.55,297.0625,82.58749999999999,80612.5,17.2025,19.0,1.81
2021-06-08 13:30:00+00:00,375.75,965.415,73.9,298.225,78.625,80625.0,18.134999999999998,19.0,1.76
2021-06-08 13:45:00+00:00,429.94999999999993,973.8375,78.25,299.3875,74.6625,80637.5,19.0675,19.0,1.71
2021-06-08 14:00:00+00:00,484.15,982.26,82.6,300.55,70.7,80650.0,20.0,19.0,1.66
2021-06-08 14:15:00+00:00,536.0625,991.6949999999999,83.9875,303.35,65.2,80657.5,20.8425,24.0,1.7625
2021-06-08 14:30:00+00:00,587.9749999999999,1001.13,85.375,306.15,59.7,80665.0,21.685000000000002,29.0,1.865
2021-06-08 14:45:00+00:00,639.8874999999999,1010.565,86.7625,308.95,54.2,80672.5,22.5275,34.0,1.9674999999999998
2021-06-08 15:00:00+00:00,691.8,1020.0,88.15,311.75,48.7,80680.0,23.37,39.0,2.07
2021-06-08 15:15:00+00:00,699.2125,955.3675000000001,103.7625,314.5625,46.1625,80697.5,24.017500000000002,49.0,2.9825
2021-06-08 15:30:00+00:00,706.625,890.735,119.375,317.375,43.625,80715.0,24.665,59.0,3.895
2021-06-08 15:45:00+00:00,714.0375,826.1025,134.9875,320.1875,41.0875,80732.5,25.3125,69.0,4.8075
2021-06-08 16:00:00+00:00,721.45,761.47,150.6,323.0,38.55,80750.0,25.96,79.0,5.72
2021-06-08 16:15:00+00:00,680.35,643.67,188.9625,330.7875,37.824999999999996,80782.5,25.6,81.0,6.255
2021-06-08 16:30:00+00:00,639.25,525.87,227.325,338.575,37.099999999999994,80815.0,25.240000000000002,83.0,6.79
