Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Cloud Type,Clearsky GHI,Clearsky DHI,Clearsky DNI,Fill Flag,source_year
2019,9,20,13,15,446,77,800,18.4,2.5,52.89,62.48,0.08,1024,0,446,77,800,0,2019
2019,9,20,13,20,462,78,808,18.7,2.5,51.91,61.62000000000001,0.08,1024,0,462,78,808,0,2019
2019,9,20,13,25,477,79,815,19.0,2.5,50.95,60.78,0.08,1024,0,477,79,815,0,2019
2019,9,20,13,30,492,80,823,19.200000000000006,2.5,50.27,59.94,0.08,1023,0,492,80,823,0,2019
2019,9,20,13,35,506,81,828,19.5,2.5,46.03,59.11,0.08,1023,0,506,81,828,0,2019
2019,9,20,13,40,520,82,834,19.8,2.5,45.18,58.29,0.08,1023,0,520,82,834,0,2019
2019,9,20,13,45,535,83,840,20.0,2.5,44.63,57.47,0.08,1023,0,535,83,840,0,2019
2019,9,20,13,50,548,83,846,20.3,2.5,43.81,56.67,0.08,1023,0,548,83,846,0,2019
2019,9,20,13,55,562,84,852,20.6,2.5,43.01,55.88,0.08,1023,0,562,84,852,0,2019
2019,9,20,14,0,575,85,857,20.8,2.5,42.48,55.09,0.08,1023,0,575,85,857,0,2019
2019,9,20,14,5,588,86,862,21.0,2.5,41.97,54.32,0.08,1023,0,588,86,862,0,2019
2019,9,20,14,10,599,86,863,21.1,2.5,41.71,53.56,0.08,1023,0,599,86,863,0,2019
2019,9,20,14,15,611,87,867,21.3,2.5,41.2,52.82,0.08,1023,0,611,87,867,0,2019
2019,9,20,14,20,623,88,871,21.4,2.5,40.95,52.08,0.08,1023,0,623,88,871,0,2019
2019,9,20,14,25,635,88,875,21.5,2.5,40.7,51.36,0.08,1023,0,635,88,875,0,2019
2019,9,20,14,30,646,89,879,21.700000000000006,2.4000000000000004,40.21,50.66,0.08,1023,0,646,89,879,0,2019
2019,9,20,14,35,658,88,887,21.8,2.4000000000000004,39.02,49.97,0.08,1023,0,658,88,887,0,2019
2019,9,20,14,40,669,88,891,22.0,2.4000000000000004,38.55,49.29,0.08,1023,0,669,88,891,0,2019
2019,9,20,14,45,621,278,519,22.1,2.4000000000000004,38.31,48.63,0.08,1023,2,679,89,894,0,2019
2019,9,20,14,50,690,90,897,22.200000000000006,2.4000000000000004,38.08,47.99,0.08,1023,1,690,90,897,0,2019
2019,9,20,14,55,599,220,559,22.4,2.4000000000000004,37.59,47.36,0.08,1022,7,700,90,900,0,2019
2019,9,20,15,0,619,215,588,22.5,2.3000000000000003,37.36,46.76,0.08,1022,7,709,90,903,0,2019
2019,9,20,15,5,611,228,553,22.6,2.3000000000000003,37.13,46.17,0.08,1022,7,718,91,905,0,2019
2019,9,20,15,10,724,91,904,22.700000000000006,2.3000000000000003,36.91,45.61,0.08,1022,1,724,91,904,0,2019
2019,9,20,15,15,630,226,573,22.8,2.3000000000000003,36.69,45.06,0.08,1022,7,732,91,907,0,2019
2019,9,20,15,20,622,220,563,22.9,2.3000000000000003,36.47,44.54,0.08,1022,7,740,92,909,0,2019
2019,9,20,15,25,647,222,591,23.1,2.3000000000000003,36.03,44.03,0.08,1022,7,747,92,911,0,2019
2019,9,20,15,30,640,236,558,23.200000000000006,2.3000000000000003,35.81,43.56,0.08,1022,7,754,92,913,0,2019
2019,9,20,15,35,634,234,548,23.3,2.3000000000000003,35.71,43.1,0.08,1022,7,760,93,914,0,2019
2019,9,20,15,40,623,234,530,23.4,2.3000000000000003,35.5,42.68,0.08,1022,7,766,93,916,0,2019
2019,9,20,15,45,635,227,551,23.5,2.2,35.29,42.27,0.08,1022,7,772,94,917,0,2019
2019,9,20,15,50,623,233,524,23.6,2.2,35.08,41.9,0.08,1022,7,777,94,918,0,2019
2019,9,20,15,55,602,250,469,23.700000000000006,2.2,34.87,41.55,0.08,1022,7,782,94,920,0,2019
2019,9,20,16,0,624,222,534,23.8,2.2,34.660000000000004,41.23,0.08,1022,7,787,94,921,0,2019
2019,9,20,16,5,590,273,419,23.9,2.2,34.45,40.93,0.08,1022,7,788,94,919,0,2019
2019,9,20,16,10,659,229,567,24.0,2.2,34.21,40.67,0.08,1021,7,792,94,920,0,2019
2019,9,20,16,15,664,229,572,24.1,2.2,34.01,40.44,0.08,1021,7,795,95,921,0,2019
2019,9,20,16,20,666,254,539,24.200000000000006,2.1,33.81,40.24,0.08,1021,7,798,95,921,0,2019
2019,9,20,16,25,686,239,584,24.3,2.1,33.6,40.07,0.08,1021,7,800,95,922,0,2019
2019,9,20,16,30,802,95,922,24.4,2.1,33.410000000000004,39.93,0.08,1021,0,802,95,922,0,2019
2019,9,20,16,35,803,96,921,24.5,2.1,34.7,39.82,0.08,1021,1,803,96,921,0,2019
2019,9,20,16,40,804,96,921,24.6,2.1,34.5,39.74,0.08,1021,0,804,96,921,0,2019
2019,9,20,16,45,805,96,921,24.700000000000006,2.1,34.29,39.7,0.08,1021,0,805,96,921,0,2019
2019,9,20,16,50,805,96,921,24.700000000000006,2.0,34.29,39.69,0.08,1021,0,805,96,921,0,2019
2019,9,20,16,55,803,96,918,24.8,2.0,34.09,39.71,0.08,1021,1,803,96,918,0,2019
2019,9,20,17,0,802,96,918,24.9,2.0,33.89,39.76,0.08,1021,1,802,96,918,0,2019
2019,9,20,17,5,801,96,918,25.0,2.0,33.69,39.85,0.08,1021,1,801,96,918,0,2019
2019,9,20,17,10,674,248,556,25.1,2.0,33.49,39.96,0.08,1021,7,799,96,917,0,2019
2019,9,20,17,15,682,239,579,25.1,2.0,33.49,40.11,0.08,1021,7,797,96,917,0,2019
2019,9,20,17,20,672,229,581,25.200000000000006,2.0,33.29,40.29,0.08,1021,7,795,96,916,0,2019
2019,9,20,17,25,669,244,558,25.200000000000006,2.0,33.26,40.51,0.08,1020,7,792,96,916,0,2019
2019,9,20,17,30,664,247,550,25.3,1.9,33.06,40.75,0.08,1020,7,789,96,915,0,2019
2019,9,20,17,35,659,248,545,25.4,1.9,33.46,41.02,0.08,1020,7,785,95,915,0,2019
2019,9,20,17,40,667,238,572,25.4,1.9,33.46,41.32,0.08,1020,7,781,95,914,0,2019
2019,9,20,17,45,650,231,560,25.5,1.9,33.27,41.65,0.08,1020,7,774,95,909,0,2019
2019,9,20,17,50,769,94,908,25.5,1.9,33.27,42.01,0.08,1020,0,769,94,908,0,2019
2019,9,20,17,55,650,236,561,25.6,1.9,33.07,42.39,0.08,1020,7,764,94,907,0,2019
2019,9,20,18,0,758,94,905,25.700000000000006,1.9,32.88,42.8,0.08,1020,1,758,94,905,0,2019
2019,9,20,18,5,752,94,903,25.700000000000006,1.9,32.88,43.24,0.08,1020,1,752,94,903,0,2019
2019,9,20,18,10,664,212,625,25.700000000000006,1.9,32.88,43.7,0.08,1020,7,745,93,902,0,2019
2019,9,20,18,15,659,210,625,25.700000000000006,1.9,32.88,44.18,0.08,1020,7,738,93,900,0,2019
2019,9,20,18,20,631,223,574,25.700000000000006,1.9,32.88,44.69,0.08,1020,7,731,93,898,0,2019
2019,9,20,18,25,641,137,717,25.700000000000006,1.8,32.88,45.22,0.08,1020,7,721,92,892,1,2019
2019,9,20,18,30,713,92,890,25.700000000000006,1.8,32.88,45.77,0.08,1020,1,713,92,890,0,2019
2019,9,20,18,35,607,221,560,25.700000000000006,1.8,33.08,46.34,0.08,1020,7,703,93,884,0,2019
2019,9,20,18,40,601,304,435,25.700000000000006,1.8,33.08,46.94,0.08,1020,4,694,93,881,0,2019
2019,9,20,18,45,611,289,478,25.8,1.8,32.88,47.55,0.08,1020,4,685,92,878,0,2019
2019,9,20,18,50,602,204,596,25.8,1.8,32.88,48.18,0.08,1020,7,675,92,875,0,2019
2019,9,20,18,55,573,215,544,25.8,1.8,32.88,48.83,0.08,1020,7,665,91,872,0,2019
2019,9,20,19,0,587,200,596,25.8,1.8,32.85,49.49,0.08,1019,7,655,91,869,0,2019
2019,9,20,19,5,587,270,496,25.700000000000006,1.8,33.05,50.17,0.08,1019,2,644,90,865,0,2019
2019,9,20,19,10,570,268,479,25.700000000000006,1.8,33.05,50.87000000000001,0.08,1019,2,632,90,859,0,2019
2019,9,20,19,15,534,207,526,25.700000000000006,1.8,33.05,51.58,0.08,1019,7,620,89,855,0,2019
2019,9,20,19,20,533,199,545,25.6,1.8,33.24,52.3,0.08,1019,7,609,89,851,0,2019
2019,9,20,19,25,597,88,846,25.6,1.8,33.24,53.04,0.08,1019,0,597,88,846,0,2019
2019,9,20,19,30,585,87,842,25.6,1.8,33.24,53.79,0.08,1019,1,585,87,842,0,2019
2019,9,20,19,35,571,87,835,25.5,1.8,35.35,54.56,0.08,1019,0,571,87,835,0,2019
2019,9,20,19,40,484,256,401,25.5,1.8,35.35,55.33,0.08,1019,2,559,86,830,0,2019
2019,9,20,19,45,545,86,825,25.4,1.7000000000000002,35.56,56.12000000000001,0.08,1019,1,545,86,825,0,2019
2019,9,20,19,50,530,85,816,25.4,1.7000000000000002,35.56,56.91,0.08,1019,0,530,85,816,0,2019
2019,9,20,19,55,517,84,810,25.4,1.7000000000000002,35.56,57.72,0.08,1019,0,517,84,810,0,2019
2019,9,20,20,0,503,83,804,25.3,1.7000000000000002,35.77,58.54,0.08,1019,0,503,83,804,0,2019
2019,9,20,20,5,489,82,798,25.200000000000006,1.7000000000000002,35.98000000000001,59.36,0.08,1019,0,489,82,798,0,2019
2019,9,20,20,10,474,81,791,25.1,1.7000000000000002,36.19,60.2,0.08,1019,0,474,81,791,0,2019
2019,9,20,20,15,460,80,784,25.1,1.7000000000000002,36.19,61.04,0.08,1019,0,460,80,784,0,2019
2019,9,20,20,20,445,79,776,25.0,1.7000000000000002,36.41,61.89,0.08,1019,0,445,79,776,0,2019
2019,9,20,20,25,430,78,768,24.9,1.7000000000000002,36.63,62.75,0.08,1019,0,430,78,768,0,2019
2019,9,20,20,30,415,77,760,24.8,1.7000000000000002,36.84,63.61,0.08,1019,0,415,77,760,0,2019
2019,9,20,20,35,400,75,755,24.700000000000006,1.7000000000000002,41.82,64.48,0.08,1019,0,400,75,755,0,2019
2019,9,20,20,40,384,74,745,24.6,1.7000000000000002,42.07,65.36,0.08,1019,0,384,74,745,0,2019
2019,9,20,20,45,369,72,736,24.5,1.7000000000000002,42.32,66.24,0.08,1019,0,369,72,736,0,2019
2019,9,20,20,50,352,71,723,24.4,1.7000000000000002,42.57,67.13,0.08,1019,0,352,71,723,0,2019
2019,9,20,20,55,336,70,712,24.3,1.7000000000000002,42.83,68.02,0.08,1019,0,336,70,712,0,2019
2019,9,20,21,0,320,68,700,24.200000000000006,1.7000000000000002,43.08,68.92,0.08,1019,0,320,68,700,0,2019
2019,9,20,21,5,304,67,688,24.0,1.7000000000000002,43.6,69.82000000000001,0.08,1019,0,304,67,688,0,2019
2019,9,20,21,10,288,65,675,23.8,1.8,44.13,70.73,0.08,1019,0,288,65,675,0,2019
2019,9,20,21,15,272,64,661,23.6,1.8,44.66,71.64,0.08,1019,0,272,64,661,0,2019
2019,9,20,21,20,256,62,646,23.4,1.8,45.2,72.56,0.08,1019,0,256,62,646,0,2019
2019,9,20,21,25,240,60,631,23.1,1.8,46.02,73.47,0.08,1019,0,240,60,631,0,2019
2019,9,20,21,30,223,58,614,22.9,1.8,46.58,74.4,0.08,1019,0,223,58,614,0,2019
2019,9,20,21,35,208,54,606,22.700000000000006,1.9,52.24,75.32000000000002,0.08,1020,0,208,54,606,0,2019
2019,9,20,21,40,192,52,587,22.5,1.9,52.87000000000001,76.25,0.08,1020,0,192,52,587,0,2019
2019,9,20,21,45,176,50,567,22.3,1.9,53.52,77.17,0.08,1020,0,176,50,567,0,2019
2019,9,20,21,50,161,48,545,22.0,1.9,54.5,78.10000000000002,0.08,1020,0,161,48,545,0,2019
2019,9,20,21,55,145,46,521,21.8,2.0,55.17,79.04,0.08,1020,0,145,46,521,0,2019
2019,9,20,22,0,130,43,496,21.6,2.0,55.84,79.97,0.08,1020,0,130,43,496,0,2019
2019,9,20,22,5,115,41,469,21.4,2.0,56.53,80.9,0.08,1020,0,115,41,469,0,2019
2019,9,20,22,10,100,38,439,21.200000000000006,2.0,57.22,81.83,0.08,1020,0,100,38,439,0,2019
2019,9,20,22,15,86,35,406,21.0,2.1,57.93,82.77,0.08,1020,0,86,35,406,0,2019
2019,9,20,22,20,72,31,371,20.8,2.1,58.64,83.7,0.08,1020,0,72,31,371,0,2019
2019,9,20,22,25,59,28,333,20.6,2.1,59.37000000000001,84.63,0.08,1020,0,59,28,333,0,2019
2019,9,20,22,30,47,24,291,20.4,2.2,60.1,85.55,0.08,1020,0,47,24,291,0,2019
2019,9,20,22,35,36,20,253,20.200000000000006,2.2,55.8,86.46000000000002,0.08,1020,0,36,20,253,0,2019
2019,9,20,22,40,26,16,204,20.0,2.2,56.5,87.37,0.08,1020,0,26,16,204,0,2019
2019,9,20,22,45,17,12,153,19.8,2.3000000000000003,57.2,88.25,0.08,1020,0,17,12,153,0,2019
2019,9,20,22,50,0,0,0,19.6,2.3000000000000003,57.91,89.11,0.08,1020,0,0,0,0,0,2019
2019,9,20,22,55,0,0,0,19.4,2.4000000000000004,58.63,89.92,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,0,0,0,0,19.200000000000006,2.4000000000000004,59.36,91.41,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,5,0,0,0,19.1,2.4000000000000004,59.73,92.36,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,10,0,0,0,19.1,2.4000000000000004,59.73,93.31,0.08,1020,1,0,0,0,0,2019
2019,9,20,23,15,0,0,0,19.0,2.4000000000000004,60.11,94.25,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,20,0,0,0,18.9,2.4000000000000004,60.48,95.2,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,25,0,0,0,18.9,2.4000000000000004,60.48,96.14,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,30,0,0,0,18.8,2.5,60.86,97.08,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,35,0,0,0,18.7,2.5,60.36,98.02,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,40,0,0,0,18.6,2.5,60.74,98.96,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,45,0,0,0,18.6,2.5,60.74,99.9,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,50,0,0,0,18.5,2.5,61.12000000000001,100.83,0.08,1020,0,0,0,0,0,2019
2019,9,20,23,55,0,0,0,18.4,2.5,61.5,101.76,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,0,0,0,0,18.4,2.5,61.5,102.69,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,5,0,0,0,18.3,2.5,61.88,103.61,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,10,0,0,0,18.2,2.5,62.27,104.53,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,15,0,0,0,18.2,2.5,62.27,105.45,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,20,0,0,0,18.1,2.5,62.66,106.37,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,25,0,0,0,18.1,2.5,62.66,107.28,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,30,0,0,0,18.0,2.5,63.06,108.18,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,35,0,0,0,17.900000000000006,2.5,63.24,109.08,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,40,0,0,0,17.900000000000006,2.5,63.24,109.98,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,45,0,0,0,17.8,2.5,63.63,110.87,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,50,0,0,0,17.8,2.5,63.63,111.76,0.08,1020,0,0,0,0,0,2019
2019,9,21,0,55,0,0,0,17.7,2.6,64.03,112.64,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,0,0,0,0,17.7,2.6,64.03,113.51,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,5,0,0,0,17.6,2.5,64.44,114.38,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,10,0,0,0,17.5,2.5,64.84,115.24,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,15,0,0,0,17.5,2.5,64.84,116.09,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,20,0,0,0,17.400000000000002,2.5,65.25,116.94,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,25,0,0,0,17.400000000000002,2.5,65.25,117.78,0.08,1020,0,0,0,0,0,2019
2019,9,21,1,30,0,0,0,17.3,2.5,65.73,118.61,0.08,1021,0,0,0,0,0,2019
2019,9,21,1,35,0,0,0,17.2,2.5,66.15,119.43,0.08,1021,0,0,0,0,0,2019
2019,9,21,1,40,0,0,0,17.2,2.5,66.15,120.24,0.08,1021,0,0,0,0,0,2019
2019,9,21,1,45,0,0,0,17.1,2.5,66.57000000000001,121.04,0.08,1021,0,0,0,0,0,2019
2019,9,21,1,50,0,0,0,17.1,2.5,66.57000000000001,121.84,0.08,1021,0,0,0,0,0,2019
2019,9,21,1,55,0,0,0,17.0,2.5,66.99,122.62,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,0,0,0,0,16.900000000000002,2.5,67.42,123.39,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,5,0,0,0,16.900000000000002,2.5,67.42,124.15,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,10,0,0,0,16.8,2.5,67.84,124.89,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,15,0,0,0,16.8,2.5,67.84,125.63,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,20,0,0,0,16.7,2.5,68.27,126.35,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,25,0,0,0,16.7,2.5,68.27,127.06,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,30,0,0,0,16.6,2.5,68.71000000000001,127.75,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,35,0,0,0,16.6,2.4000000000000004,68.45,128.43,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,40,0,0,0,16.5,2.4000000000000004,68.88,129.09,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,45,0,0,0,16.5,2.4000000000000004,68.88,129.74,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,50,0,0,0,16.400000000000002,2.4000000000000004,69.32000000000001,130.37,0.08,1021,0,0,0,0,0,2019
2019,9,21,2,55,0,0,0,16.400000000000002,2.4000000000000004,69.32000000000001,130.98,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,0,0,0,0,16.3,2.4000000000000004,69.76,131.57,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,5,0,0,0,16.3,2.4000000000000004,69.76,132.14,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,10,0,0,0,16.3,2.4000000000000004,69.76,132.69,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,15,0,0,0,16.2,2.4000000000000004,70.21000000000001,133.23,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,20,0,0,0,16.2,2.4000000000000004,70.21000000000001,133.74,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,25,0,0,0,16.1,2.4000000000000004,70.65,134.22,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,30,0,0,0,16.1,2.4000000000000004,70.65,134.69,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,35,0,0,0,16.0,2.4000000000000004,70.81,135.13,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,40,0,0,0,16.0,2.3000000000000003,70.81,135.55,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,45,0,0,0,15.9,2.3000000000000003,71.27,135.94,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,50,0,0,0,15.9,2.3000000000000003,71.27,136.3,0.08,1021,0,0,0,0,0,2019
2019,9,21,3,55,0,0,0,15.8,2.3000000000000003,71.72,136.64,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,0,0,0,0,15.8,2.3000000000000003,71.72,136.95000000000002,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,5,0,0,0,15.7,2.3000000000000003,72.18,137.24,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,10,0,0,0,15.7,2.3000000000000003,72.18,137.49,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,15,0,0,0,15.7,2.3000000000000003,72.18,137.72,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,20,0,0,0,15.6,2.3000000000000003,72.64,137.92000000000002,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,25,0,0,0,15.6,2.3000000000000003,72.64,138.08,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,30,0,0,0,15.5,2.3000000000000003,73.11,138.22,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,35,0,0,0,15.5,2.3000000000000003,72.61,138.32,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,40,0,0,0,15.4,2.3000000000000003,73.08,138.4,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,45,0,0,0,15.4,2.3000000000000003,73.08,138.44,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,50,0,0,0,15.4,2.3000000000000003,73.08,138.46,0.08,1021,0,0,0,0,0,2019
2019,9,21,4,55,0,0,0,15.3,2.3000000000000003,73.55,138.44,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,0,0,0,0,15.3,2.3000000000000003,73.55,138.39,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,5,0,0,0,15.2,2.2,74.02,138.31,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,10,0,0,0,15.2,2.2,74.02,138.19,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,15,0,0,0,15.2,2.2,74.02,138.05,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,20,0,0,0,15.1,2.2,74.5,137.88,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,25,0,0,0,15.1,2.2,74.5,137.68,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,30,0,0,0,15.0,2.2,74.97,137.45000000000002,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,35,0,0,0,15.0,2.2,74.53,137.18,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,40,0,0,0,15.0,2.2,74.53,136.9,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,45,0,0,0,14.9,2.2,75.01,136.58,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,50,0,0,0,14.9,2.2,75.01,136.24,0.08,1021,0,0,0,0,0,2019
2019,9,21,5,55,0,0,0,14.9,2.2,75.01,135.86,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,0,0,0,0,14.8,2.2,75.49,135.47,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,5,0,0,0,14.8,2.2,75.49,135.05,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,10,0,0,0,14.7,2.2,75.98,134.6,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,15,0,0,0,14.7,2.2,75.98,134.13,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,20,0,0,0,14.7,2.2,75.98,133.64,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,25,0,0,0,14.7,2.2,75.98,133.12,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,30,0,0,0,14.6,2.2,76.47,132.59,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,35,0,0,0,14.6,2.2,76.27,132.03,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,40,0,0,0,14.6,2.2,76.27,131.46,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,45,0,0,0,14.5,2.2,76.77,130.86,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,50,0,0,0,14.5,2.2,76.77,130.25,0.08,1021,0,0,0,0,0,2019
2019,9,21,6,55,0,0,0,14.5,2.2,76.77,129.61,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,0,0,0,0,14.4,2.2,77.26,128.97,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,5,0,0,0,14.4,2.2,77.26,128.3,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,10,0,0,0,14.4,2.1,77.26,127.62,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,15,0,0,0,14.4,2.1,77.26,126.92,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,20,0,0,0,14.3,2.1,77.76,126.21,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,25,0,0,0,14.3,2.1,77.76,125.49,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,30,0,0,0,14.3,2.1,77.76,124.75,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,35,0,0,0,14.3,2.1,77.97,124.0,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,40,0,0,0,14.2,2.1,78.47,123.24,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,45,0,0,0,14.2,2.1,78.47,122.47,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,50,0,0,0,14.2,2.1,78.47,121.69,0.08,1021,0,0,0,0,0,2019
2019,9,21,7,55,0,0,0,14.2,2.1,78.47,120.89,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,0,0,0,0,14.1,2.1,78.98,120.09,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,5,0,0,0,14.1,2.1,78.98,119.28,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,10,0,0,0,14.1,2.1,78.98,118.45,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,15,0,0,0,14.1,2.0,78.98,117.62,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,20,0,0,0,14.0,2.0,79.49,116.78,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,25,0,0,0,14.0,2.0,79.49,115.94,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,30,0,0,0,14.0,2.0,79.49,115.08,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,35,0,0,0,14.0,2.0,80.24,114.22,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,40,0,0,0,14.0,2.0,80.24,113.35,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,45,0,0,0,13.9,2.0,80.76,112.48,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,50,0,0,0,13.9,1.9,80.76,111.6,0.08,1021,0,0,0,0,0,2019
2019,9,21,8,55,0,0,0,13.9,1.9,80.76,110.71,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,0,0,0,0,13.9,1.9,80.76,109.82,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,5,0,0,0,13.8,1.9,81.28,108.92,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,10,0,0,0,13.8,1.9,81.28,108.02,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,15,0,0,0,13.8,1.9,81.28,107.12,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,20,0,0,0,13.8,1.9,81.28,106.21,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,25,0,0,0,13.7,1.9,81.81,105.29,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,30,0,0,0,13.7,1.8,81.81,104.38,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,35,0,0,0,13.7,1.8,82.92,103.45,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,40,0,0,0,13.7,1.8,82.92,102.53,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,45,0,0,0,13.6,1.8,83.46000000000002,101.6,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,50,0,0,0,13.6,1.8,83.46000000000002,100.67,0.08,1021,0,0,0,0,0,2019
2019,9,21,9,55,0,0,0,13.6,1.8,83.46000000000002,99.74,0.08,1021,0,0,0,0,0,2019
2019,9,21,10,0,0,0,0,13.6,1.8,83.46000000000002,98.81,0.08,1021,0,0,0,0,0,2019
